Unnamed: 0,title,date,url
430,Григорий Потоцкий,17 сентября 2014,https://rusmuseum.ru/exhibitions/archive/gregory-pototsky/
431,Киноплакат из собрания Русского музея,10 сентября 2014,https://rusmuseum.ru/exhibitions/archive/cinema-poster-from-the-collection-of-the-russian-museum/
432,Валентин Сидоров. «Тихая моя Родина...»,3 сентября 2014,https://rusmuseum.ru/exhibitions/archive/valentin-sidorov-quiet-my-homeland-/
433,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/family-portrait/
434,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/latif-kazbekov-watercolor/
435,Искусство как профессия. Собрание Майи и Анатолия Беккерман,9 июля 2014,https://rusmuseum.ru/exhibitions/archive/art-as-a-profession-maya-collection-and-anatoly-beckerman/
436,Собрание Максима Кочерова,9 июля 2014,https://rusmuseum.ru/exhibitions/archive/the-collection-of-maxim-kocherov/
437,Алексей Талащук. Живопись. Акварель. Эмаль,26 июня 2014,https://rusmuseum.ru/exhibitions/archive/alexey-talaschuk-painting-watercolor-enamel/
438,Бумажная скульптура,18 июня 2014,https://rusmuseum.ru/exhibitions/archive/paper-sculpture/
439,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/russia-through-a-train-window/
440,Цветы и натюрморты Александра Бенуа Ди Стетто,6 июня 2014,https://rusmuseum.ru/exhibitions/archive/flowers-still-lifes-of-alexander-benois-stetto/
441,Первая мировая война. 1914-1918,4 июня 2014,https://rusmuseum.ru/exhibitions/archive/the-first-world-war-1914-1918/
442,Зураб Церетели. Возможные миры,28 мая 2014,https://rusmuseum.ru/exhibitions/archive/zurab-tsereteli-possible-worlds/
443,Геннадий Мызников,21 мая 2014,https://rusmuseum.ru/exhibitions/archive/gennady-myznikov/
444,"ДИКИЙ ЗАПАД В ФОТОГРАФИЯХ. Из цикла ""Америка в фокусе"". Из коллекции Библиотеки Конгресса, США.",23 апреля 2014,https://rusmuseum.ru/exhibitions/archive/wild-west-in-photographs-from-the-series-america-in-focus-from-the-collection-of-the-library-of-cong/
445,Николай Рерих. 1874-1947,9 апреля 2014,https://rusmuseum.ru/exhibitions/archive/nicholas-roerich-1874-1947/
446,Коллекция В.А. Кокорева,26 марта 2014,https://rusmuseum.ru/exhibitions/archive/collection-of-v-a-kokorev/
447,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/the-actual-figure/
448,"«Во всех ты, душенька, нарядах хороша» (женский народный костюм в России XVIII-XX веков)",5 марта 2014,https://rusmuseum.ru/exhibitions/archive/all-of-you-my-dear-look-good-in-anything-woman-s-folk-costume-in-russia-xviii-xx-centuries/
449,ТУРИСТИЧЕСКИЕ ФОТОГРАФИИ ИТАЛЬЯНСКИХ ФОТОГРАФОВ XIX ВЕКА ИЗ СОБРАНИЯ РУССКОГО МУЗЕЯ,29 января 2014,https://rusmuseum.ru/exhibitions/archive/tourist-photographies-by-italian-photographers-of-xix-century-from-the-russian-museum-collection/
450,Чарльз Марч. Интерпретация природы,22 января 2014,https://rusmuseum.ru/exhibitions/archive/charles-march-interpretation-of-nature/
451,Юрий Кряквин,16 января 2014,https://rusmuseum.ru/exhibitions/archive/yury-kryakvin/
452,Чарующий Алтай,19 декабря 2013,https://rusmuseum.ru/exhibitions/archive/alluring-altai/
453,2-я Фотобиеннале историко-архивной фотографии из Российских музеев и архивов,18 декабря 2013,https://rusmuseum.ru/exhibitions/archive/2nd-photobiennale-of-historical-and-archival-photography-from-russian-museums-and-archives/
454,Владимир Яшке. Персональный рай,11 декабря 2013,https://rusmuseum.ru/exhibitions/archive/vladimir-yashke-personal-paradise/
455,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/kazimir-malevich-before-and-after-square/
456,Приглашение к обеду. Поваренная книга Русского музея,27 ноября 2013,https://rusmuseum.ru/exhibitions/archive/an-invitation-to-dinner-cookbook-of-the-russian-museum/
457,Нателла Тоидзе,13 ноября 2013,https://rusmuseum.ru/exhibitions/archive/natella-toidze/
458,ОЛЕГ КРОТКОВ. 1929-2013,6 ноября 2013,https://rusmuseum.ru/exhibitions/archive/oleg-krotkov-1929-2013/
459,Сильвестр Сталлоне. Живопись. 1975-2013,28 октября 2013,https://rusmuseum.ru/exhibitions/archive/sylvester-stallone-painting-1975-2013/
460,Выставка молодых американских художников-инвалидов «ТВОРИТЬ - ЗНАЧИТ ЖИТЬ»,16 октября 2013,https://rusmuseum.ru/exhibitions/archive/exhibition-of-young-american-artists-with-disabilities-to-create-is-to-live/
461,Йоуханнес Свейнссон Кьярваль. 1885-1972,26 сентября 2013,https://rusmuseum.ru/exhibitions/archive/the-entrance-to-kjarval-sveinsson-1885-1972/
462,Филипп Малявин. 1869-1940,19 сентября 2013,https://rusmuseum.ru/exhibitions/archive/philip-malyavin-1869-1940/
463,Рельеф в России XVIII - начала XXI века из собрания Русского музея,18 сентября 2013,https://rusmuseum.ru/exhibitions/archive/relief-in-russia-of-the-xviii-beginning-of-xxi-century-from-the-collection-of-the-russian-museum/
464,Аркадий Пластов. Почва и судьба,4 сентября 2013,https://rusmuseum.ru/exhibitions/archive/arkady-plastov-soil-and-fate/
465,Неделя фотографии в Санкт-Петербурге. Художественный проект «Русское настоящее»,2 сентября 2013,https://rusmuseum.ru/exhibitions/archive/week-of-photography-in-st-petersburg-art-project-russian-present/
466,Карл Брюллов из частных коллекций Москвы и Петербурга,28 августа 2013,https://rusmuseum.ru/exhibitions/archive/karl-bryullov-from-private-collections-of-moscow-and-st-petersburg/
467,БОРИС КОЧЕЙШВИЛИ. ПРОСТОЕ ЛЕТО,14 августа 2013,https://rusmuseum.ru/exhibitions/archive/boris-kocheyshvili-easy-summer/
468,"Андрей Осташов. Скульптура, графика",7 августа 2013,https://rusmuseum.ru/exhibitions/archive/andrey-ostashov-sculpture-graphics/
469,КРАСОТА БЕЗ ГЛАМУРА?,1 августа 2013,https://rusmuseum.ru/exhibitions/archive/beauty-without-glamour/
470,Гравюра на металле в России. XVII – XIX век,11 июля 2013,https://rusmuseum.ru/exhibitions/archive/the-engraving-on-metal-in-russia-xvii-xix-century/
471,Леонид Борисов. Это все,27 июня 2013,https://rusmuseum.ru/exhibitions/archive/leonid-borisov-it-all/
472,Александр Головин. 1863-1930,20 июня 2013,https://rusmuseum.ru/exhibitions/archive/alexander-golovin-1863-1930/
473,Михаил Шемякин. Тротуары Парижа,29 мая 2013,https://rusmuseum.ru/exhibitions/archive/mikhail-shemyakin-the-sidewalks-of-paris/
474,ГАМБУРГСКИЕ ХУДОЖНИКИ ИЗ СОБРАНИЯ МАТИАСА ХАНСА.,24 апреля 2013,https://rusmuseum.ru/exhibitions/archive/hamburg-artists-from-collection-of-matias-hans/
475,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/born-to-fly-and-crawl/
476,Тайники русской души. Взгляд из Германии,17 апреля 2013,https://rusmuseum.ru/exhibitions/archive/the-hiding-places-of-the-russian-soul-a-view-from-germany/
477,Памяти Владислава Мамышева-Монро. 1969—2013,12 апреля 2013,https://rusmuseum.ru/exhibitions/archive/the-memory-of-vladislav-mamyshev-monroe-1969-2013/
478,Николай Либерих. 1828—1883,11 апреля 2013,https://rusmuseum.ru/exhibitions/archive/nicholas-liberia-1828-1883/
479,400-летие Дома Романовых,4 апреля 2013,https://rusmuseum.ru/exhibitions/archive/400-years-of-the-romanov-dynasty/
480,Светильники Древней Руси,3 апреля 2013,https://rusmuseum.ru/exhibitions/archive/the-lamps-of-ancient-russia/
481,ПРАВОСЛАВНАЯ ЖИЗНЬ. Фотографии из собрания Русского музея,28 марта 2013,https://rusmuseum.ru/exhibitions/archive/orthodox-life-photographs-from-the-collection-of-the-russian-museum/
482,Павел Михайлов. 1786—1840. Путешествия к Южному полюсу,28 марта 2013,https://rusmuseum.ru/exhibitions/archive/pavel-mikhailov-1786-1840-journey-to-the-south-pole/
483,Юрий Рысухин,27 марта 2013,https://rusmuseum.ru/exhibitions/archive/yuri-rysuhin/
484,Владимир Кустов. Приближение прошедшего,7 февраля 2013,https://rusmuseum.ru/exhibitions/archive/vladimir-kustov-approaching-last/
485,Звучащее вещество,20 декабря 2012,https://rusmuseum.ru/exhibitions/archive/resonant-matter/
486,Без барьеров. Российское искусство 1985-2000,5 декабря 2012,https://rusmuseum.ru/exhibitions/archive/without-barriers-russian-art-1985-2000/
487,Сон как явь,28 ноября 2012,https://rusmuseum.ru/exhibitions/archive/dream-a-reality/
488,Петр Дик. Территория тишины,22 ноября 2012,https://rusmuseum.ru/exhibitions/archive/peter-dick-the-territory-of-silence/
489,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/dmitry-zhilinsky/
490,Юрий Калюта. Красное и черное,18 октября 2012,https://rusmuseum.ru/exhibitions/archive/yuri-kalyuta-red-and-black/
491,Евгений Зевин,17 октября 2012,https://rusmuseum.ru/exhibitions/archive/evgeny-zevin/
